7829.07653231	3177.21371441	1234.65048439	1491.78650462	829.470594095	777.138388881	421.075514954	429.969120482	541.626184105	545.83403849	819.823753385	536.282202126	592.358785761	645.778551644	431.357007833	1008.67318449	716.300929115	570.670905258	370.11216512	589.546272552	474.526860967	904.888757025	588.975646066	526.424296207	685.626926461	522.278760774	515.900672526	271.683969686	184.318581812	446.982534328	387.392001205	321.159176626	170.719626237	101.833293943	122.431273152	159.210706738	51.3581320045	143.427126554	0	151.054526377	151.341338276	325.048509585	198.945742716	151.725765446	102.60783574	118.686742487	44.5097356709	148.815110499	97.8176493244	109.95922517	55.6776542446	0	115.662452926	211.676343924	0	165.878382512	59.1486349886	116.518390902	52.4421356805	301.212476359	0	247.191385261	0	0	0	52.4652711712	0	108.415717661	0	0	0	0	132.12132819	0	229.321908677	146.444487202	0	0	0	0	0	0	46.9288176347	0	147.270074691	0	48.2354182497	0	0	0	105.058184398	54.2826214586	51.1190543905	0	119.30589627	53.3616979158	0	177.120873566	125.416434375	111.564625416	0	0	107.249309059	0	0	159.27682725	0	0	45.5041664084	0	0	43.3826732639	0	48.2266413333	49.6057240159	0	0	0	0	48.6805482397	0	56.5486420508	50.3049605439	0	0	46.6173270399	0	59.9946207954	0	0	0	0	0	49.4171372637	0	0	51.0036853829	90.3234503554	0	0	47.7935139281	44.6509662183	0	0	0	0	0	67.4222203101	0	0	44.2623940479	47.4934370344	0	0	0	48.618967351	86.58255519	49.7222334506	54.3138201112	0	0	0	51.3417474532	0	0	0	0	0	0	0	0	52.2420730173	0	64.6057596505	47.3126286551	0	0	0	0	0	0	56.1412629177	0	0	0	0	49.933652904	0	0	0	0	97.8102455702	45.9101100713	0	49.2658714703	0	0	0	0	0	0	50.0076490445	0	52.6542885033	56.546567077	0	0	46.6851741082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43.5738242851	0	53.9293605477	0	0	0	0	44.5555784548	0	0	0	0	0	0	0	0	0	46.3822605271	52.2936692429	0	0
3177.21371441	9487.16879887	3677.86256466	1597.00399034	1275.03980053	1637.49063784	973.100452788	1402.80489634	1202.60565481	1442.79596497	1281.64309626	1360.84581217	1377.88131367	782.106277948	1055.4997333	539.908055071	929.48180611	651.649073588	1056.57764967	612.002594913	1298.21150884	861.077015934	504.41344204	701.311185494	924.277424163	2033.14802253	272.734698153	310.235909214	0	212.670554168	315.973502635	254.674753574	54.1513142472	48.4514301844	116.503553088	303.004494636	48.8715399623	45.494285413	52.1483944337	47.9136541392	336.03240493	103.103576174	94.6567216913	48.1265674319	195.279802793	56.4701601484	127.064161447	47.2033239002	0	52.3176803494	52.981925125	0	0	50.3569176748	0	52.6156987117	0	0	99.8061194823	0	104.872247632	94.08927616	50.0824954401	0	0	49.9250750874	55.1432833924	0	0	0	104.454503327	98.5179536898	41.908149164	46.4313244683	43.6437790345	0	42.2090656761	45.1045355143	0	0	42.3806136255	227.45007396	89.3133568882	47.3422832884	0	0	0	45.6980471396	90.7059049748	0	99.9716122214	51.6544352438	48.644037701	48.546900514	0	0	52.6635124051	0	0	159.244549108	0	157.432026155	102.056649824	100.697720754	0	50.5217221643	0	0	43.3010041503	0	40.000910488	41.2822267348	43.3892388341	45.8916657825	0	0	0	44.1026450465	46.2511070086	46.3235960076	0	0	0	0	0	44.3602692007	0	57.0898783364	0	0	0	0	0	0	0	0	0	0	55.8520400344	0	0	0	0	0	0	0	0	0	0	41.0419257103	0	90.3879216546	42.6217190064	47.3318536627	0	0	0	0	0	0	0	0	0	0	0	0	0	45.0444603616	0	0	0	49.712683455	112.186385151	0	0	0	0	0	0	53.9139226099	45.7046719902	53.4230873891	55.3183670911	0	0	0	0	94.4294039677	0	0	0	46.5372973912	0	92.8858911083	0	0	43.1039092096	42.1046383911	40.5199974833	0	0	0	0	0	0	0	0	0	0	0	87.5254991533	0	0	0	0	0	0	0	0	48.1752589264	45.3628818868	42.9176893644	87.2246738591	90.6077744071	0	0	0	0	0	84.4930643843	0	44.1449072383	0	0	0	0	0	0	45.7073090125	43.9730803452	0	50.7295287938	0	0	0	0	0	44.1365838362	0	0	0
1234.65048439	3677.86256466	9610.85419799	3477.693052	1903.9352969	1708.16111735	1234.03987827	1832.87889229	1459.0663952	1470.40177578	982.900445095	1611.3631867	675.117825319	602.182571093	1781.33284956	940.578484811	667.944040682	851.432608534	1183.28981591	449.79258032	829.672390583	731.293731091	604.135821407	1030.86022952	1172.12482713	885.49118154	320.715094072	304.011369174	343.750770951	156.302666218	258.028203446	349.39098125	106.129656161	142.437917643	285.415095706	395.900059898	335.236906348	178.325971781	51.1020946355	281.7139183	188.165878151	0	46.378769685	94.3219222797	334.883027069	110.674297812	41.5049199091	185.024965869	91.2140600187	153.80395205	51.9189014564	0	161.78126334	49.3465618744	56.2213148555	103.120045941	0	54.3261649324	48.9018100977	93.6259563473	51.3840510463	138.302218507	196.310582472	0	0	48.9233837304	108.073788926	50.5483307254	45.089953765	111.140609045	0	0	0	0	42.7681149284	45.5193799801	82.7243750102	0	44.930944747	43.4225212158	41.5302935349	89.1546160192	0	46.3924127893	0	0	0	0	133.328987125	44.3575414793	0	0	47.6680489408	47.572860704	55.6258265154	49.7592934405	0	0	0	52.0164945126	0	154.273326851	50.0044980688	49.3386662371	0	99.0161194886	45.8829560209	0	0	0	0	80.9078891221	85.0373635907	44.9709003176	0	0	0	43.2177743019	0	0	90.1394931779	52.7310895899	0	0	83.8180611567	43.4702295127	0	55.9444331348	52.3493294517	0	0	48.4116014078	97.1623375039	0	0	46.0273608432	47.5604684003	0	0	45.0664931052	0	0	0	0	0	47.3431819465	0	0	0	0	0	0	0	92.764384845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.6227168677	0	0	0	0	0	149.516561241	0	0	0	0	0	0	0	47.3706127295	55.020520317	0	0	92.5347825248	41.219952281	0	0	45.6035780429	0	0	0	0	42.2390769939	0	39.7070085956	0	0	0	0	0	52.7291546958	0	38.130141814	0	0	0	0	46.6725881377	0	0	44.7820050357	0	0	0	0	94.4173513868	0	0	0	0	0	0	0	0	44.4032831595	0	0	0	0	41.1038379445	0	0	0	0	0	0	0	49.7116969638	0	0	0	94.7147679156	43.4616041496	0	0	0	0
1491.78650462	1597.00399034	3477.693052	11678.0003185	5373.73253754	2936.9071001	1234.06874043	1857.0391519	1169.64333212	1113.24519455	1201.35086319	579.051493683	1066.00044508	570.502094356	1596.88581043	1361.39543649	984.36160833	1293.9837672	799.258305399	636.563451786	960.695762929	651.36997436	1335.4893657	909.451848512	740.306678653	1332.92842649	618.938341365	410.691630202	132.678839224	301.643779067	119.510594582	57.795348605	122.889844416	274.886620938	132.195346613	57.3026646427	166.362054896	154.865650094	59.1722303289	163.10134623	163.411031799	0	53.7029893147	382.260941064	0	64.0760920696	0	0	52.8093751064	59.3643172628	120.236057536	0	249.773406108	0	0	59.7024755392	0	0	169.87341857	108.411537595	118.997427617	106.762104201	113.656153284	203.74193117	102.169950816	0	0	58.5310150153	52.2106412415	0	0	0	47.5527325803	52.685131647	49.5221333945	0	95.7883587128	0	0	50.2798847126	96.177665992	0	0	322.312721778	53.0050263255	103.774960714	0	103.706179271	0	0	56.7183642849	175.835220218	0	0	0	0	0	254.995363745	0	60.2310338971	68.8233099775	0	0	114.260636224	0	0	0	0	0	0	90.777218147	46.8425050353	98.4666186551	0	0	52.4260075498	46.8048116912	0	0	0	0	0	54.3168548707	99.9333013789	0	100.670254381	112.634952377	64.7792797278	60.6164307349	144.66126427	0	0	56.2531952465	0	0	159.888256049	0	0	0	0	51.6051167068	48.2119462115	0	0	0	54.819703314	0	0	112.660780101	46.5698380103	47.7923848411	0	0	53.7069525772	0	0	0	0	0	99.6743565186	0	0	0	0	0	0	106.033361285	0	0	0	0	0	0	0	51.0858801285	0	49.1022778238	96.9534238489	108.479787993	0	0	0	0	0	0	66.8765046878	53.9159349024	107.148043618	0	0	0	0	0	0	0	0	48.9095488275	0	0	0	0	0	0	0	0	46.0077094628	44.1517231335	0	0	0	0	0	52.3819926523	0	51.854060689	0	50.498894444	0	0	0	0	48.6982471433	0	0	0	0	0	51.4403095349	102.831060731	0	0	50.0907582549	58.2303060865	0	52.4266650647	0	0	0	51.8635989847	0	0	115.124517058	0	0	51.1209313926	0	0	0	56.4641660029	0	0
829.470594095	1275.03980053	1903.9352969	5373.73253754	10890.9151539	4983.57912165	2000.18061989	1838.18408874	2267.89044343	1680.52170526	1427.91104961	1452.97976893	1823.76276775	976.04131726	1092.81038253	1117.98631413	793.928745069	1012.02612979	1172.06400209	653.437282156	657.44106268	1136.6816956	1175.0486671	466.779660752	823.258044839	1052.50868293	571.810473602	481.803564599	340.489623851	309.639660618	368.035635222	533.946331148	315.368427588	112.869292752	0	0	56.9239765496	211.961042193	60.7407498134	167.424787109	55.9142272429	120.09168438	55.1265318218	112.112513664	0	0	0	0	0	121.875857059	61.7116191898	184.011719108	64.0985808973	0	0	61.2850506024	131.117522372	0	290.627285804	55.6426388301	61.0758876179	54.7960607937	0	104.571330157	104.878240798	116.302199837	64.22909884	0	0	0	0	172.125751201	0	54.0816930926	50.8348510445	0	49.1637436959	52.5362925719	53.4056244313	0	49.3635571549	0	0	0	217.640269768	53.2628979049	0	106.45519113	0	52.7240683292	0	0	0	56.5458471034	132.235456712	0	122.681484868	0	69.5041066593	0	0	0	0	0	115.785882862	0	0	0	50.4355980337	97.6833374755	46.591756518	48.0841919117	0	53.4531162481	109.963309038	53.8157002127	0	0	0	0	0	0	0	0	0	51.6693954327	0	0	62.2232326445	0	0	0	0	0	0	0	169.593352252	50.0560453548	0	0	0	98.9798676363	0	0	0	56.2728473361	0	0	0	0	0	0	0	0	0	0	0	55.1107904526	0	51.1582470227	97.3500452818	0	0	0	66.0932173572	0	0	0	0	0	0	0	0	214.82187555	0	0	0	99.5234357201	0	0	0	0	0	225.221807977	0	0	0	0	0	0	0	0	0	0	0	96.7653683636	0	0	0	0	0	0	0	0	0	141.681803496	0	0	0	0	0	0	53.7705185816	0	0	0	0	0	0	56.1129710976	0	0	0	52.7684909208	124.925042924	0	57.5589970956	0	0	0	0	0	0	0	53.8163751568	0	0	0	0	0	0	118.176202741	0	0	0	0	0	0	0	0	0
777.138388881	1637.49063784	1708.16111735	2936.9071001	4983.57912165	9527.72088863	4524.3401424	3079.93298542	2611.36965225	2514.69465102	1693.99612759	1321.53115938	825.05779911	735.924024127	891.309989327	1155.00214414	627.915966285	825.421329587	662.792170041	981.923175678	972.340627381	1047.06859813	738.311080645	456.853684144	661.129539548	1373.50306028	497.467589029	209.581381185	0	161.629458585	320.186160595	516.140314724	274.366382867	196.389599466	0	51.1740409515	49.5231106798	92.2016590248	52.843653204	0	48.6446420677	52.2390927143	0	48.7682059418	49.4708336114	114.446076113	128.758220749	191.330613749	188.645267453	0	53.6882967883	160.08777468	0	204.113167658	58.1373363673	53.3171877294	0	280.887998825	101.136766009	193.633454887	0	95.3437039359	152.250632989	0	0	101.181383732	55.8784709628	0	0	0	0	0	0	47.0503614666	0	0	0	0	0	89.8047200898	0	0	0	47.9734654758	47.3360428303	0	0	0	45.9576122918	0	0	0	49.2925752869	0	57.521553794	0	160.09691667	0	0	0	122.925064835	0	51.7086505639	51.020127194	50.3660973784	153.585880887	0	0	0	84.9832184362	0	0	0	139.510523645	0	46.8189511606	41.7989523724	0	46.8677412911	0	0	0	97.0151378768	0	86.6745793414	44.9516942398	50.2942201855	57.8510185219	0	0	0	0	0	0	141.780484424	0	49.1813284033	87.096201796	0	0	0	0	127.550417881	49.1340513288	0	48.9566368306	0	0	0	0	0	0	0	47.962896799	0	0	0	0	52.3731923228	0	0	0	0	47.5660505163	0	0	0	136.935021756	0	0	47.9923420326	50.3754685617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96.2990561726	0	42.624727596	0	0	0	0	0	0	42.092298693	0	0	123.180668442	0	0	0	0	0	0	41.0871016699	0	0	0	0	0	0	0	0	0	0	0	0	91.3391000941	97.6350932131	0	43.4898814761	0	0	0	50.0426918348	50.0755702002	45.9386753323	0	0	0	44.7334610041	0	42.5046560848	0	0	0	0	0	89.1186865218	0	0	95.313993867	49.3258932082	0	48.9713228462	0	0	50.4252212588	0	0
421.075514954	973.100452788	1234.03987827	1234.06874043	2000.18061989	4524.3401424	7417.10238552	3594.32688909	3081.36780342	2091.32901922	1529.75819571	1556.61496584	1031.62985541	613.452936607	837.090645272	1251.62552661	748.489707618	834.841606824	497.242392921	560.035466093	681.79500871	945.552202493	800.075566789	440.064393648	656.73418409	893.043272613	179.69465432	170.335662096	192.601399498	0	173.485899529	0	118.927560501	212.818856744	0	110.910159396	0	149.872384155	171.793097368	210.456720421	52.7140802757	113.218459827	0	52.8479810652	53.6093880734	124.020228889	0	0	102.213330692	172.350778043	58.1796692598	0	60.4300176465	55.2971378135	0	0	0	0	164.396263666	52.4580357213	57.580322604	206.639640027	0	49.2931921288	49.4378647187	54.8229296974	60.5530656371	0	50.5272361973	0	286.754796183	0	46.0195104633	101.972855629	47.9254127419	153.025337471	0	0	0	48.6587322131	0	0	0	0	51.2960082678	50.214494849	0	50.1812129727	0	0	0	0	106.832434579	53.3095505464	0	55.7596396257	0	61.6934147274	0	58.2890308136	199.812809597	115.251169035	0	0	54.5795464315	55.4781102994	0	54.6767369732	0	46.0463065233	43.9251638515	0	0	0	103.66976324	50.7356585432	0	0	0	0	0	59.0897970872	0	0	0	0	0	62.6906295282	58.6620014685	0	0	0	54.4394478882	0	0	0	0	0	0	0	0	0	0	0	0	53.0521754138	0	0	0	0	0	0	0	0	0	0	45.2366797144	0	0	0	0	0	0	0	0	0	51.3072868197	0	0	55.6065936326	0	109.17940315	0	0	49.4387402687	111.697587813	0	0	0	0	0	0	0	0	0	0	0	51.8466578771	0	0	0	0	0	0	0	0	47.3325794732	92.4705521787	0	128.365782118	0	52.2548681575	0	0	0	44.5243028556	0	0	0	0	0	0	50.6930627989	55.1993894237	0	0	48.8706805089	0	0	0	0	0	0	0	0	0	0	49.7817419615	49.7577617361	0	0	0	0	46.0604448446	0	0	0	0	0	48.2870198617	0	0	0	0	98.9453227801	0	48.7025280581	0	0	0	0
429.969120482	1402.80489634	1832.87889229	1857.0391519	1838.18408874	3079.93298542	3594.32688909	9437.76838601	4880.20798016	3559.16720833	1874.4821656	1335.1736897	983.191141378	751.691732936	1249.28065593	1076.26216099	1042.22547601	974.256496397	564.16081296	800.609694795	886.06676295	836.786917895	1256.88322313	617.868716329	670.605175308	1013.22820793	489.306706149	289.888916269	196.669365481	238.466926512	236.200165172	171.339674124	182.159173737	271.642298728	195.952686125	0	54.7995277217	0	58.4738559214	107.450905794	53.8274630755	0	0	0	54.7416808171	126.639680636	47.492235379	105.85792298	104.372195339	234.654703073	0	59.0480843256	0	0	0	0	189.336165642	62.1630162848	55.9561681051	53.5660105618	58.7964861121	52.7510275022	0	0	100.964100057	167.942561563	0	0	51.5944303019	127.173259857	0	0	0	104.126641163	48.9376533034	0	0	151.726786972	51.412483349	49.6864613364	47.5212692914	51.007832546	50.0734147163	53.0847762824	52.3794397344	51.275083492	51.4675677712	0	0	0	112.097902778	0	54.5444300414	54.4355103722	63.6501612775	113.874696376	0	0	0	0	68.0110296551	117.68540802	0	0	55.7323300502	56.649872634	0	0	0	0	44.8529144952	0	145.956714162	0	52.9296947195	51.8072547707	0	0	0	103.88504989	0	0	53.6757855527	0	0	49.7410518204	55.6527947349	0	0	0	61.7048979831	0	0	0	52.2954736346	0	0	0	0	0	0	0	0	0	0	54.1726991769	145.546029241	0	55.6655561824	46.0202020941	0	0	0	0	0	0	46.1921311014	0	0	0	46.8584314421	50.6440200154	54.7820452776	0	63.626565049	112.707244157	0	0	57.3165751244	0	0	55.7426996819	0	68.9348498235	50.482944071	0	0	143.713710951	0	0	0	0	0	0	0	0	53.2795974028	0	0	54.6990134341	52.6778656904	0	0	0	0	186.308013163	0	0	45.4349653619	0	0	0	0	0	0	45.4647080133	0	0	0	0	0	0	51.7637593546	0	0	48.9091047057	0	0	0	0	0	48.1234908884	0	50.7991281762	0	0	55.4108487875	0	50.8087036436	0	0	0	0	0	0	0	0	0	51.2514839771	0	0	0	0	0	0	0	49.7311822007	0	0	0	0
541.626184105	1202.60565481	1459.0663952	1169.64333212	2267.89044343	2611.36965225	3081.36780342	4880.20798016	14092.5853042	4628.35303057	2448.71343999	1370.43697437	1513.73731756	1104.71168695	644.205353987	1515.80676368	544.60086683	954.533612202	1326.57580992	952.488291985	744.110738527	945.977276402	615.719416566	550.327781278	955.67915575	1290.53129267	359.550872452	227.216315544	192.687983644	175.229544988	520.69167085	335.742134972	59.4905122506	212.914529667	63.9952709236	55.4800095829	53.6901640755	0	0	105.275665722	158.213333825	56.6346786477	155.984492888	52.8717389263	0	124.075982303	139.59240248	155.572396966	51.129640397	229.90434467	0	0	60.4571840195	110.643993391	126.058443649	57.8034884711	61.8344124568	60.9045859064	0	52.4816182821	57.6062078938	0	0	0	0	0	0	0	0	124.598759726	57.3767414159	54.1158013649	0	51.0093488127	0	0	46.3707847833	0	0	0	46.5592469754	0	49.0597266749	52.0101261271	51.319068438	0	0	0	0	0	0	56.7474465836	0	53.3335159065	0	0	0	61.7211490617	0	58.3152347039	0	57.651490155	168.178809537	55.3131449659	0	111.006101075	51.4389786229	0	0	46.067006685	43.9449104515	0	95.33464073	0	103.716368082	101.516933615	0	0	50.811362316	0	50.5272966778	0	0	0	0	0	0	0	0	0	0	54.2738207359	0	0	153.710406453	51.6008695996	0	0	0	0	49.9636864581	0	0	0	0	0	0	0	0	0	92.5444561962	0	93.648249611	103.997336327	0	0	0	0	0	48.2519817299	0	49.6187806194	53.6730355466	0	62.3385065359	55.2127972893	0	0	0	0	0	0	184.871566267	0	0	0	0	0	0	0	0	0	60.7726338847	0	0	0	52.2010032816	103.739931185	0	0	0	0	47.994762392	0	0	45.6340967302	47.3538578802	0	89.0303565181	0	0	52.2783593841	0	0	0	44.5443187991	42.747366773	48.8050199634	0	0	0	0	0	0	0	0	0	50.69170102	49.5123509331	0	0	0	47.9124154317	0	235.656272041	0	54.2891095352	0	0	0	0	0	56.3781450626	0	0	0	88.4538590022	46.5787252057	50.2139470584	144.926182015	53.8984554266	0	0	0	0	0	48.7244223268	0	0	0	61.4949043529
545.83403849	1442.79596497	1470.40177578	1113.24519455	1680.52170526	2514.69465102	2091.32901922	3559.16720833	4628.35303057	8689.6741107	3084.67164549	1883.29609014	2357.58694122	1051.44443873	1363.34129079	1062.66640421	1440.68355719	1683.41130008	946.957998893	903.42409804	437.436813725	762.661203983	930.754343817	720.984209059	1143.68571206	1050.45015625	301.953497499	343.472313832	64.7283208525	353.181781128	58.3040985028	281.958742642	299.763448542	0	128.984891047	167.733089212	108.214558101	201.472840672	57.7351917259	106.093544703	0	57.0746693421	0	106.564991232	0	125.039919574	46.89229523	52.2603425297	154.58058855	0	0	0	60.9268714798	0	0	0	62.3147995046	184.133247598	110.498616617	52.889344153	174.161238985	0	0	0	49.844341393	55.273682218	0	57.1095487704	0	0	173.467491426	109.07244617	46.3978815291	51.4056367292	0	0	0	49.9367053177	0	0	46.9209623749	0	0	0	0	151.88207086	50.8174096973	50.5938014345	0	0	55.3409195186	57.1883133639	0	53.747860108	0	0	116.610991333	0	0	58.768281516	0	58.099380384	169.485378462	55.7428687614	55.028297862	111.868499391	0	0	0	0	0	45.704902352	0	0	0	102.30561128	0	0	0	0	0	0	0	0	94.6977196433	0	54.9497672674	0	59.1443187246	0	0	0	54.8870474326	0	0	104.003505996	0	0	0	0	100.7037014	0	0	0	0	0	0	142.062522376	54.9623675073	0	0	0	0	0	0	0	0	0	114.442364095	0	0	0	54.0900174514	0	0	55.641741491	0	0	0	0	0	55.0385365006	62.1026066679	0	0	56.3079810528	0	0	0	0	0	0	0	0	0	0	0	0	0	54.0080344981	0	0	0	154.255508439	0	0	143.165239662	0	0	0	0	0	0	0	0	44.8903803683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48.8742694921	0	46.4391524717	0	0	0	0	0	48.6840343232	0	0	52.068426163	0	0	0	0	0	110.185789236	112.679865049	0
